,M,Rate,E,T,I,barE,th,E_th,E_T,E_M
2011-04-27,0.0,3.39,0.007974849916521531,0.006249847099511818,0.014970059880239583,0.03025125522420347,0.0,0.0,4.984159261981416e-05,0.0
2011-04-28,0.0,3.34,-0.0008790906478547411,0.0035554240499382495,-0.014749262536873253,0.03023999023437507,0.0,-0.0,-3.125540031458543e-06,-0.0
2011-04-29,0.0,3.32,0.00695890873414351,0.002300662213150728,-0.005988023952095856,0.03023256209666174,0.0,0.0,1.601009836940854e-05,0.0
2011-05-02,0.0,3.31,-0.006116424233851614,-0.00175271131343413,-0.0030120481927710108,0.03022513395894842,0.0,-0.0,1.0720325952434403e-05,-0.0
2011-05-03,0.0,3.28,-0.021339559940289243,-0.0033793036283190636,-0.009063444108761365,0.030217705821235088,0.0,-0.0,7.211285233295158e-05,-0.0
2011-05-04,0.0,3.25,-0.010289869646697647,-0.006855308680100647,-0.009146341463414531,0.03021027768352176,0.0,-0.0,7.054023270611055e-05,-0.0
2011-05-05,0.0,3.18,-0.08573313953576212,-0.009069835815006422,-0.021538461538461506,0.03020284954580843,0.0,-0.0,0.0007775854994943982,-0.0
2011-05-06,0.0,3.19,-0.015072254082517778,0.0038199203649145197,0.0031446540880502027,0.0301954214080951,0.0,-0.0,-5.757481031497567e-05,-0.0
2011-05-09,0.0,3.17,0.062036144441018015,0.004544163641626575,-0.006269592476489061,0.030273785203860266,1.0,0.062036144441018015,0.00028190239203556867,0.0
2011-05-10,0.0,3.23,0.014926623854726762,0.008074036650198346,0.018927444794952786,0.030262520214031866,0.0,0.0,0.0001205181080667888,0.0
2011-05-11,0.0,3.19,-0.04301621760385377,-0.011111495877577093,-0.012383900928792602,0.03025125522420347,0.0,-0.0,0.00047797452457418036,-0.0
2011-05-12,0.0,3.22,0.0036422107419462613,0.004895437361786659,0.009404388714733702,0.03023999023437507,0.0,0.0,1.7830214545624434e-05,0.0
2011-05-13,0.0,3.18,0.007523441749560877,-0.00806733006032423,-0.012422360248447228,0.03023256209666174,0.0,0.0,-6.069408778333078e-05,0.0
2011-05-16,0.11111111111111116,3.15,-0.009663519778851493,-0.006204391417766519,-0.009433962264151052,0.03022513395894842,0.0,-0.0,5.995625918132321e-05,-0.0010737244198723885
2011-05-17,-0.10000000000000009,3.12,-0.02430591157252493,-0.0003685605881837972,-0.00952380952380949,0.030217705821235088,0.0,-0.0,8.958201065513151e-06,0.002430591157252495
2011-05-18,0.11111111111111116,3.18,0.021001956840197344,0.00880379946585852,0.019230769230769162,0.03021027768352176,0.0,0.0,0.00018489701641171305,0.0023335507600219284
2011-05-19,-0.10000000000000009,3.17,-0.007836196428302133,0.0021779408643529674,-0.003144654088050425,0.03020284954580843,0.0,-0.0,-1.7066772422295985e-05,0.000783619642830214
2011-05-20,0.11111111111111116,3.15,0.008705808980828733,-0.007688267521873571,-0.006309148264984188,0.0301954214080951,0.0,0.0,-6.69325884389408e-05,0.0009673121089809707
2011-05-23,0.0,3.13,-0.02037548650203358,-0.01192558460112425,-0.006349206349206327,0.03018799327038178,0.0,-0.0,0.00024298958806906668,-0.0
2011-05-24,0.0,3.12,0.022070847764334545,-0.0008273801774386635,-0.0031948881789136685,0.03018056513266845,0.0,0.0,-1.8260981939476847e-05,0.0
2011-05-25,-0.10000000000000009,3.13,0.021327659752187422,0.0031831687125787322,0.0032051282051281937,0.03017313699495512,0.0,0.0,6.788953923568768e-05,-0.0021327659752187443
2011-05-26,0.0,3.07,0.0010441377035010913,0.0039531157988739185,-0.019169329073482455,0.03016570885724179,0.0,0.0,4.127597251910095e-06,0.0
2011-05-27,0.11111111111111116,3.07,-0.00017387459304918362,0.004080919686204165,0.0,0.030152619906833353,0.0,-0.0,-7.095682497051514e-07,-1.9319399227687078e-05
2011-05-31,0.0,3.05,0.014778793320674888,0.010592724697279676,-0.006514657980456029,0.03013953095642493,0.0,0.0,0.0001565476890039048,0.0
2011-06-01,0.0,2.96,-0.018846950350113523,-0.02278464425831217,-0.02950819672131144,0.030126442006016493,0.0,-0.0,0.00042942105908140864,-0.0
2011-06-02,0.0,3.04,0.008818668881475977,-0.0012248353901096465,0.027027027027026973,0.030113353055608052,0.0,0.0,-1.0801417739690428e-05,0.0
2011-06-03,0.09999999999999987,2.99,0.0025964637353830256,-0.009733809463420173,-0.016447368421052544,0.030100264105199614,0.0,0.0,-2.5273483278898586e-05,0.0002596463735383022
2011-06-06,-0.09090909090909083,3.01,-0.011740271270296865,-0.010760206333523925,0.006688963210702115,0.030087175154791177,0.0,-0.0,0.0001263277412799373,0.001067297388208805
2011-06-07,-0.10000000000000009,3.01,0.020090804987070054,-0.0009564073932939454,0.0,0.030074086204382754,0.0,0.0,-1.921499442686067e-05,-0.0020090804987070074
2011-06-08,0.0,2.98,0.009162525312630176,-0.004186874918536865,-0.009966777408637828,0.030060997253974316,0.0,0.0,-3.836234742191043e-05,0.0
2011-06-09,0.0,3.01,0.014594834475800456,0.007377489898070522,0.010067114093959662,0.030047908303565875,0.0,0.0,0.00010767324390922924,0.0
2011-06-10,0.0,2.99,-0.006607016120629305,-0.013979844477308045,-0.006644518272425071,0.030034819353157438,0.0,-0.0,9.236505782546482e-05,-0.0
2011-06-13,0.11111111111111116,3.0,0.0026940536968584894,0.0006687560771996282,0.0033444816053511683,0.0300254019938482,0.0,0.0,1.8016647820762395e-06,0.0002993392996509434
2011-06-14,0.0,3.11,0.00890012763701753,0.012611779574887017,0.036666666666666625,0.03001598463453897,0.0,0.0,0.00011224644794642513,0.0
2011-06-15,0.0,2.98,-0.02546608767250902,-0.01743184580508239,-0.041800643086816636,0.030006567275229726,0.0,-0.0,0.0004439209135658867,-0.0
2011-06-16,0.0,2.93,-0.026302321701014875,0.0017543350239683786,-0.016778523489932806,0.029997149915920486,0.0,-0.0,-4.6143084171773936e-05,-0.0
2011-06-17,0.0,2.94,-0.0071039956362163315,0.003045016966140013,0.0034129692832762792,0.029987732556611246,0.0,-0.0,-2.1631787239663344e-05,-0.0
2011-06-20,-0.10000000000000009,2.97,-0.013426346218166185,0.005395190996116739,0.010204081632653184,0.029978315197302007,0.0,-0.0,-7.243770222699624e-05,0.0013426346218166198
2011-06-21,0.0,2.99,-0.006625530280136571,0.013423475684721353,0.006734006734006703,0.029968897837992777,0.0,-0.0,-8.893764461379831e-05,-0.0
2011-06-22,0.0,3.01,0.029382624839108917,-0.006468448774604507,0.006688963210702115,0.029959480478683534,0.0,0.0,-0.00019006000363519802,0.0
2011-06-23,-0.11111111111111105,2.93,-0.060852788757154164,-0.002827986549257977,-0.026578073089700838,0.029950063119374294,0.0,-0.0,0.00017209086809006903,0.006761420973017126
2011-06-24,0.0,2.88,-0.019951513584070546,-0.011725787945559007,-0.017064846416382395,0.029940645760065054,0.0,-0.0,0.0002339472174797512,-0.0
2011-06-27,0.0,2.95,0.008276209041630622,0.009184457300265958,0.02430555555555558,0.029903900349713276,0.0,0.0,7.60124885509315e-05,0.0
2011-06-28,0.0,3.05,0.026323247209735445,0.012944354874931063,0.03389830508474567,0.029867154939361543,0.0,0.0,0.00034073745334335453,0.0
2011-06-29,-0.12499999999999989,3.14,0.03327820175772045,0.008282747245164312,0.029508196721311553,0.030006567275229726,1.0,0.03327820175772045,0.00027563493393278123,-0.004159775219715053
2011-06-30,0.0,3.18,0.0007117600531016954,0.01011922818616795,0.01273885350318471,0.029997149915920486,0.0,0.0,7.2024623911350735e-06,0.0
2011-07-01,0.1428571428571428,3.22,-0.006312292786959772,0.014409702179091433,0.012578616352201255,0.029987732556611246,0.0,-0.0,-9.095825912731736e-05,-0.0009017561124228242
2011-07-06,-0.12499999999999989,3.12,0.016551902649004857,-0.0003359582788475812,-0.03105590062111807,0.029978315197302007,0.0,0.0,-5.5607487256123925e-06,-0.0020689878311256054
2011-07-07,0.0,3.17,0.043742241429034934,0.010453846497412655,0.01602564102564097,0.030074086204382754,1.0,0.043742241429034934,0.0004572746773518956,0.0
2011-07-08,0.0,3.03,-0.002192381439115265,-0.006961116506509657,-0.04416403785488965,0.030060997253974316,0.0,-0.0,1.526142262439067e-05,-0.0
2011-07-11,0.0,2.94,-0.009211560470026914,-0.01809053260189253,-0.02970297029702962,0.030047908303565875,0.0,-0.0,0.00016664203499732635,-0.0
2011-07-12,-0.14285714285714302,2.92,0.004350069477339069,-0.004433512667192274,-0.006802721088435382,0.030034819353157438,0.0,0.0,-1.928608813094924e-05,-0.0006214384967627249
2011-07-14,0.0,2.98,0.00484076173948389,-0.003631146644483607,0.020547945205479534,0.0300254019938482,0.0,0.0,-1.7577515747071557e-05,0.0
2011-07-15,0.0,2.94,-0.008958735305339194,0.005554424471774233,-0.01342281879194629,0.03001598463453897,0.0,-0.0,-4.9760618616123826e-05,-0.0
2011-07-18,0.0,2.94,-0.010318941347680521,-0.008129889770918997,0.0,0.030006567275229726,0.0,-0.0,8.389185570922096e-05,-0.0
2011-07-20,0.0,2.96,0.018095634803081406,0.015626934466312692,0.006802721088435382,0.029997149915920486,0.0,0.0,0.0002827792991940803,0.0
2011-07-21,0.0,3.03,-0.005416837760330084,0.013546192203295337,0.023648648648648685,0.029987732556611246,0.0,-0.0,-7.337752543549917e-05,-0.0
2011-07-22,0.0,2.99,0.009871466357136649,0.0009078513609139804,-0.013201320132013028,0.029978315197302007,0.0,0.0,8.96182416654308e-06,0.0
2011-07-25,0.0,3.03,-0.006151476690003821,-0.0056430132712504966,0.013377926421404451,0.029968897837992777,0.0,-0.0,3.471286459947964e-05,-0.0
2011-07-26,0.0,2.99,0.0028827906634947276,-0.004104971538103408,-0.013201320132013028,0.029959480478683534,0.0,0.0,-1.1833773623956095e-05,0.0
2011-07-27,0.16666666666666674,3.01,-0.00718632467782776,-0.020308668519432915,0.006688963210702115,0.029950063119374294,0.0,-0.0,0.00014594468575502453,-0.0011977207796379605
2011-07-28,0.1428571428571428,2.98,-0.0005960972038006052,-0.0032339665839667964,-0.009966777408637828,0.029940645760065054,0.0,-0.0,1.927758437887202e-06,-8.515674340008641e-05
2011-07-29,0.375,2.82,-0.00528291362779143,-0.006450532698506817,-0.05369127516778527,0.029903900349713276,0.0,-0.0,3.407760709945589e-05,-0.0019810926104217863
2011-08-01,0.5454545454545456,2.77,0.0005996204908784719,-0.004132299323336697,-0.01773049645390068,0.029867154939361543,0.0,0.0,-2.4778113487159274e-06,0.0003270657222973484
2011-08-02,-0.05882352941176472,2.66,-0.002996305808032673,-0.025556664705103427,-0.03971119133574008,0.029830409529009765,0.0,-0.0,7.657558288984502e-05,0.0001762532828254514
2011-08-03,-0.25,2.64,-0.027734808113781928,0.005015682586245518,-0.007518796992481258,0.02979366411865799,0.0,-0.0,-0.00013910899408915692,0.006933702028445482
2011-08-04,-0.25,2.47,-0.05281288686429608,-0.047820446201610634,-0.06439393939393934,0.029756918708306213,0.0,-0.0,0.0025255358150458197,0.01320322171607402
2011-08-05,-0.11111111111111105,2.58,0.019766925376056177,-0.0005749176607442452,0.04453441295546545,0.029720173297954434,0.0,0.0,-1.1364354497308276e-05,-0.0021963250417840184
2011-08-08,0.375,2.4,-0.05147668228424218,-0.06663446415643826,-0.06976744186046513,0.0296834278876027,0.0,-0.0,0.003430121140561696,-0.019303755856590818
2011-08-09,-0.09090909090909083,2.2,-0.011278178070542655,0.0474068481332115,-0.08333333333333326,0.029646682477250923,0.0,-0.0,-0.0005346628750095319,0.0010252889155038768
2011-08-10,0.0,2.17,0.04007020203353817,-0.04415240397919251,-0.01363636363636378,0.029950063119374294,1.0,0.04007020203353817,-0.0017691957477126386,0.0
2011-08-11,-0.10000000000000009,2.34,0.012560895519847515,0.04629002144148742,0.07834101382488479,0.029940645760065054,0.0,0.0,0.0005814441229380246,-0.0012560895519847526
